asymmetry,q_rad,q_loaded,normalized_useful_proxy,relative_linewidth
0.16929765886287623,34.889769076021544,29.225022953336353,0.5440004774286061,0.1338935981165467
0.1709030100334448,34.23738420119409,28.765890599314865,0.5370846328962021,0.13603067371583724
0.17250836120401336,33.60312759678984,28.316827733158494,0.5302701133741514,0.13818791833376048
0.17411371237458192,32.986333774572884,27.877563664284104,0.5235561162886536,0.14036533197031645
0.1757190635451505,32.38636750595447,27.447835845247305,0.5169417749485882,0.14256291462550508
0.17732441471571905,31.80262218580179,27.027389625151027,0.5104261653971127,0.14478066629932648
0.1789297658862876,31.234518298541374,26.615978008818978,0.5040083127504904,0.14701858699178053
0.18053511705685615,30.681501979312262,26.213361421822892,0.4976871970587079,0.14927667670286732
0.18214046822742472,30.143043663497355,25.81930748142103,0.49146175872031606,0.1515549354325868
0.18374581939799328,29.618636818482468,25.43359077343627,0.4853309034818777,0.153853363180939
0.18535117056856185,29.107796751970884,25.05599263507795,0.47929350705050067,0.1561719599479239
0.1869565217391304,28.6100594916171,24.68630094368973,0.47334841934610833,0.15851072573354152
0.18856187290969897,28.12498073114317,24.324309911386983,0.46749446841839615,0.16086966053779186
0.19016722408026754,27.65213483846695,23.969819885531006,0.46173046405180096,0.16324876436067487
0.1917725752508361,27.191113921706776,23.622637154973315,0.4560552010802966,0.1656480372021906
0.19337792642140467,26.7415269492351,23.282573761991493,0.4504674624323976,0.16806747906233907
0.19498327759197323,26.302998920235726,22.949447319827748,0.4449660219254068,0.1705070899411202
0.1965886287625418,25.875170082478935,22.623080835733035,0.43954964682668896,0.17296686983853404
0.19819397993311033,25.45769519426739,22.303302539412435,0.4342171001985581,0.17544681875458057
0.1997993311036789,25.05024282772497,21.989945716761785,0.42896714304226635,0.17794693668925984
0.20140468227424746,24.652494710803005,21.682848548780974,0.4237985362555357,0.1804672236425718
0.20301003344481602,24.264145105564143,21.38185395554559,0.4187100424170998,0.18300767961451653
0.2046153846153846,23.88490022047601,21.08680944511607,0.41370042741081486,0.18556830460509388
0.20622073578595315,23.514477654604917,20.797566967261474,0.4087684619010385,0.18814909861430396
0.20782608695652172,23.152605871745948,20.51398277187383,0.4039129226701845,0.19075006164214675
0.20943143812709028,22.79902370266081,20.235917271948395,0.3991325938286071,0.19337119368862227
0.21103678929765884,22.45347987371943,19.963234911005067,0.3944262679062775,0.1960124947537305
0.2126421404682274,22.115732560356726,19.69580403482661,0.38979274683505866,0.1986739648374714
0.21424749163879597,21.785548963862617,19.43349676739015,0.38523084282977815,0.20135560393984503
0.21585284280936454,21.46270491012221,19.17618889086946,0.3807393791757296,0.20405741206085137
0.21745819397993307,21.14698446901463,18.92375972958716,0.3763171909297029,0.20677938920049035
0.21906354515050164,20.838179593263803,18.67609203779743,0.3719631255411484,0.2095215353587621
0.2206688963210702,20.536089775613345,18.433071891181967,0.36767604339961785,0.2122838505356666
0.22227424749163877,20.240521723270522,18.194588581943833,0.3634548183141949,0.21506633473120373
0.22387959866220733,19.95128904863231,17.96053451738615,0.3592983379302251,0.2178689879453736
0.2254849498327759,19.66821197536952,17.730805121865025,0.3552055040882817,0.22069181017817618
0.22709030100334446,19.39111705900343,17.505298742008378,0.3511752331299554,0.22353480142961143
0.22869565217391302,19.119836921164108,17.28391655509507,0.34720645615472706,0.22639796169967946
0.2303010033444816,18.85420999676994,17.066562480491186,0.34329811923188447,0.2292812909883801
0.23190635451505015,18.594080293415466,16.853143094042938,0.33944918357115594,0.23218478929571357
0.23351170568561871,18.33929716229834,16.643567545328537,0.3356586256554781,0.23510845662167965
0.23511705685618725,18.08971508005723,16.437747477673643,0.33192543733905905,0.2380522929662784
0.23672240802675582,17.8451934409308,16.23559695083807,0.3282486259136818,0.24101629832950994
