gamma_external_over_gamma_internal,normalized_useful_shg_proxy,optimum_gamma_external_over_gamma_internal
0.06332908400455114,0.005406507690716187,1.4871154628089538
0.06450884089267693,0.005682729996878207,1.4871154628089538
0.0657105754603627,0.005972485500660205,1.4871154628089538
0.0669346971295866,0.006276396675975804,1.4871154628089538
0.0681816229494448,0.006595111821057318,1.4871154628089538
0.06945177773823696,0.006929305936810332,1.4871154628089538
0.07074559422819879,0.00727968162155191,1.4871154628089538
0.07206351321293053,0.007646969981394884,1.4871154628089538
0.07340598369757212,0.00803193155543604,1.4871154628089538
0.07477346305177589,0.008435357254794964,1.4871154628089538
0.07616641716552892,0.008858069314432773,1.4871154628089538
0.07758532060787836,0.009300922256555398,1.4871154628089538
0.07903065678861348,0.009764803864274394,1.4871154628089538
0.08050291812295982,0.010250636164060268,1.4871154628089538
0.08200260619934131,0.010759376415376857,1.4871154628089538
0.08353023195026779,0.011292018105732719,1.4871154628089538
0.08508631582640581,0.011849591949224716,1.4871154628089538
0.08667138797389233,0.012433166886481413,1.4871154628089538
0.0882859884149515,0.013043851083738157,1.4871154628089538
0.08993066723187623,0.013682792928593685,1.4871154628089538
0.0916059847544371,0.014351182019807226,1.4871154628089538
0.09331251175078249,0.01505025014829872,1.4871154628089538
0.09505082962189507,0.015781272266309758,1.4871154628089538
0.0968215305996708,0.016545567441471953,1.4871154628089538
0.0986252179486878,0.017344499792311435,1.4871154628089538
0.10046250617173408,0.018179479401494305,1.4871154628089538
0.10233402121916417,0.019051963202887427,1.4871154628089538
0.10424040070215564,0.019963455838273237,1.4871154628089538
0.10618229410993842,0.020915510479317063,1.4871154628089538
0.108160363031071,0.021909729610139633,1.4871154628089538
0.11017528137883868,0.022947765765599017,1.4871154628089538
0.11222773562085077,0.02403132222013388,1.4871154628089538
0.11431842501291498,0.025162153621766183,1.4871154628089538
0.11644806183726861,0.026342066565604786,1.4871154628089538
0.11861737164524785,0.02757292010093682,1.4871154628089538
0.12082709350447765,0.02885662616573731,1.4871154628089538
0.12307798025066652,0.030195149942174697,1.4871154628089538
0.12537079874409204,0.03159051012643977,1.4871154628089538
0.1277063301308644,0.03304477910598018,1.4871154628089538
0.13008537010905713,0.03456008303698317,1.4871154628089538
0.1325087291997953,0.03613860181471785,1.4871154628089538
0.13497723302339418,0.037782568929125425,1.4871154628089538
0.1374917225806419,0.039494271197837244,1.4871154628089538
0.14005305453932196,0.0412760483685991,1.4871154628089538
0.1426621015260737,0.04313029258290298,1.4871154628089538
0.14531975242368955,0.04505944769245776,1.4871154628089538
0.14802691267395085,0.04706600841998906,1.4871154628089538
0.1507845045861051,0.04915251935573327,1.4871154628089538
0.1535934676510897,0.05132157378089322,1.4871154628089538
0.1564547588616096,0.05357581230925146,1.4871154628089538
0.15936935303817745,0.05591792133809503,1.4871154628089538
0.16233824316122783,0.058350631299596736,1.4871154628089538
0.16536244070941805,0.060876714703823255,1.4871154628089538
0.16844297600423153,0.06349898396460397,1.4871154628089538
0.17158089856100048,0.06622028899959914,1.4871154628089538
0.1747772774464681,0.06904351459605396,1.4871154628089538
0.1780332016430114,0.07197157753391792,1.4871154628089538
0.18134978041964953,0.07500742345825505,1.4871154628089538
0.1847281437099634,0.07815402349316415,1.4871154628089538
0.18816944249705556,0.08141437058977821,1.4871154628089538
0.1916748492056815,0.08479147560132202,1.4871154628089538
0.1952455581016861,0.08828836307867326,1.4871154628089538
0.198882785698881,0.09190806678040257,1.4871154628089538
0.2025877711735017,0.09565362489186394,1.4871154628089538
0.20636177678638587,0.09952807494856687,1.4871154628089538
0.21020608831301585,0.10353444845979427,1.4871154628089538
0.21412201548157295,0.10767576522922902,1.4871154628089538
0.21811089241915188,0.11195502737022361,1.4871154628089538
0.22217407810628836,0.11637521301429478,1.4871154628089538
0.22631295683995284,0.1209392697124394,1.4871154628089538
0.23052893870517072,0.1256501075299628,1.4871154628089538
0.2348234600554275,0.13051059183667288,1.4871154628089538
0.23919798400202386,0.13552353579553317,1.4871154628089538
0.2436540009125465,0.14069169255417513,1.4871154628089538
0.2481930289186254,0.1460177471450531,1.4871154628089538
0.2528166144331499,0.1515043081014685,1.4871154628089538
0.25752633267712,0.15715389879820632,1.4871154628089538
0.26232378821631225,0.1629689485271011,1.4871154628089538
0.2672106155079434,0.1689517833194803,1.4871154628089538
0.27218847945751784,0.17510461652912335,1.4871154628089538
0.27725907598604826,0.18142953919110433,1.4871154628089538
0.28242413260784344,0.18792851017366843,1.4871154628089538
0.28768540901905926,0.1946033461420981,1.4871154628089538
0.2930446976972143,0.2014557113553724,1.4871154628089538
0.2985038245118731,0.20848710731827627,1.4871154628089538
0.3040646493467067,0.21569886231349586,1.4871154628089538
0.3097290667331408,0.22309212084010177,1.4871154628089538
0.3154990064958087,0.2306678329866941,1.4871154628089538
0.3213764344100277,0.2384267437693307,1.4871154628089538
0.32736335287152457,0.24636938246616663,1.4871154628089538
0.3334618015786364,0.2544960519825202,1.4871154628089538
0.3396738582272208,0.26280681828179314,1.4871154628089538
0.3460016392185109,0.27130149991932545,1.4871154628089538
0.3524473003801584,0.2799796577178395,1.4871154628089538
0.35901303770070686,0.28884058462460294,1.4871154628089538
0.3657010880777489,0.2978832957918088,1.4871154628089538
0.372513730080021,0.3071065189229246,1.4871154628089538
0.37945328472369383,0.3165086849288585,1.4871154628089538
0.38652211626312616,0.3260879189387685,1.4871154628089538
0.3937226329963479,0.33584203171112265,1.4871154628089538
0.4010572880855496,0.3457685114912441,1.4871154628089538
0.4085285803928561,0.3558645163619982,1.4871154628089538
0.41613905533167067,0.3661268671345046,1.4871154628089538
0.4238913057338779,0.37655204082576577,1.4871154628089538
0.43178797273320213,0.3871361647698773,1.4871154628089538
0.4398317466650224,0.3978750114090356,1.4871154628089538
0.44802536798294895,0.40876399380985123,1.4871154628089538
0.45637162819247584,0.4197981619495124,1.4871154628089538
0.4648733708020257,0.43097219981512735,1.4871154628089538
0.4735334922917116,0.4422804233580784,1.4871154628089538
0.48235494310014676,0.4537167793434639,1.4871154628089538
0.4913407286296362,0.46527484513266143,1.4871154628089538
0.5004939102700954,0.47694782943473996,1.4871154628089538
0.5098176064420424,0.4887285740598604,1.4871154628089538
0.5193149936590212,0.5006095567049497,1.4871154628089538
0.5289893076098151,0.5125828947988096,1.4871154628089538
0.5388438442608223,0.5246403504304424,1.4871154628089538
0.5488819609789671,0.5367733363807529,1.4871154628089538
0.559107077675529,0.5489729232739032,1.4871154628089538
0.5695226779712822,0.5612298478605257,1.4871154628089538
0.5801323103833376,0.573534522440679,1.4871154628089538
0.5909395895340968,0.5858770454299547,1.4871154628089538
0.6019481973827271,0.598247213067472,1.4871154628089538
0.6131618844795772,0.6106345322596841,1.4871154628089538
0.6245844712439614,0.623028234548974,1.4871154628089538
0.6362198492657486,0.6354172911909906,1.4871154628089538
0.6480719826311968,0.6477904293195321,1.4871154628089538
0.6601449092734887,0.6601361491726487,1.4871154628089538
0.6724427423484246,0.6724427423484246,1.4871154628089538
0.6849696716357443,0.6846983110537463,1.4871154628089538
0.6977299649665535,0.696890788304236,1.4871154628089538
0.7107279696773415,0.7090079590284732,1.4871154628089538
0.7239681140910873,0.721037482024684,1.4871154628089538
0.737454909025955,0.732966912713288,1.4871154628089538
0.7511929493320965,0.7447837266240389,1.4871154628089538
0.7651869154570822,0.7564753435521065,1.4871154628089538
0.7794415750404947,0.7680291523132163,1.4871154628089538
0.793961784538228,0.7794325360240867,1.4871154628089538
0.8087524908770453,0.7906728978307416,1.4871154628089538
0.8238187331399606,0.8017376870039906,1.4871154628089538
0.8391656442830157,0.812614425318422,1.4871154628089538
0.854798452884041,0.8232907336286673,1.4871154628089538
0.8707224849239917,0.8337543585545085,1.4871154628089538
0.8869431656014709,0.8439931991846541,1.4871154628089538
0.9034660211810525,0.8539953337076523,1.4871154628089538
0.920296680876041,0.863749045877546,1.4871154628089538
0.9374408787662991,0.8732428512214214,1.4871154628089538
0.9549044557518078,0.8824655228960744,1.4871154628089538
0.9726933615426169,0.8914061171014901,1.4871154628089538
0.9908136566858666,0.9000539979598532,1.4871154628089538
1.0092715146305709,0.9083988617702421,1.4871154628089538
1.0280732238308647,0.9164307605510817,1.4871154628089538
1.0472251898884344,0.9241401247848385,1.4871154628089538
1.066733937734857,0.9315177852822415,1.4871154628089538
1.0866061138545968,0.9385549940866167,1.4871154628089538
1.1068484885494119,0.945243444342566,1.4871154628089538
1.127467958244946,0.9515752890573426,1.4871154628089538
1.148471547840289,0.957543158687684,1.4871154628089538
1.169866413101307,0.9631401774897135,1.4871154628089538
1.1916598430985588,0.9683599785745775,1.4871154628089538
1.2138592626906277,0.9731967176179537,1.4871154628089538
1.236472235053715,0.977645085177175,1.4871154628089538
1.2595064642583578,0.9817003175756225,1.4871154628089538
1.2829697978941474,0.9853582063201002,1.4871154628089538
1.3068702297433463,0.9886151060231192,1.4871154628089538
1.3312159025043078,0.9914679408083422,1.4871154628089538
1.3560151105656333,0.9939142091838605,1.4871154628089538
1.3812763028320094,0.9959519873743581,1.4871154628089538
1.407008085602685,0.997579931109719,1.4871154628089538
1.4332192255035738,0.998797275873973,1.4871154628089538
1.4599186524739787,0.9996038356247947,1.4871154628089538
1.4871154628089538,1.0,1.4871154628089538
1.5148189222583457,0.9999867300334869,1.4871154628089538
1.5430384691835646,0.9995655524089747,1.4871154628089538
1.5717837177731628,0.9987385522855279,1.4871154628089538
1.6010644613183178,0.9975083647342562,1.4871154628089538
1.6308906755493326,0.9958781648307471,1.4871154628089538
1.661272522034293,0.9938516564525871,1.4871154628089538
1.6922203516410372,0.9914330598358907,1.4871154628089538
1.72374470806362,0.988627097948916,1.4871154628089538
1.7558563314144688,0.9854389817446843,1.4871154628089538
1.7885661618834618,0.9818743943579507,1.4871154628089538
1.8218853434651652,0.977939474314992,1.4871154628089538
1.855825227755517,0.9736407978273117,1.4871154628089538
1.8903973778192196,0.9689853602426558,1.4871154628089538
1.9256135721291967,0.9639805567286335,1.4871154628089538
1.9614858085794293,0.958634162265678,1.4871154628089538
1.9980263085725487,0.9529543110271842,1.4871154628089538
2.035247521183576,0.9469494752253226,1.4871154628089538
2.073162127401229,0.9406284435013311,1.4871154628089538
2.1117830444482424,0.9340002989389815,1.4871154628089538
2.151123430182165,0.9270743967794711,1.4871154628089538
2.1911966875781475,0.9198603419151673,1.4871154628089538
2.2320164692952322,0.9123679662384837,1.4871154628089538
2.273596682327715,0.9046073059206861,1.4871154628089538
2.315951492743152,0.8965885786936572,1.4871154628089538
2.3590953305086337,0.888322161205562,1.4871154628089538
2.4030428944069673,0.8798185665190567,1.4871154628089538
2.44780915704444,0.8710884218180915,1.4871154628089538
2.493409369951878,0.862142446386583,1.4871154628089538
2.539859068780724,0.8529914299192397,1.4871154628089538
2.5871740785959214,0.8436462112216708,1.4871154628089538
2.635370519267393,0.8341176573536067,1.4871154628089538
2.6844648109619627,0.8244166432656165,1.4871154628089538
2.73447367973758,0.8145540319761869,1.4871154628089538
2.785414163241766,0.8045406553324018,1.4871154628089538
2.8373036165162113,0.7943872953937986,1.4871154628089538
2.8901597179095084,0.784104666475265,1.4871154628089538
2.944000475100034,0.7737033978811277,1.4871154628089538
2.9988442312310277,0.763194017358853,1.4871154628089538
3.054709671159968,0.7525869352971095,1.4871154628089538
3.1116158278243597,0.7418924296892734,1.4871154628089538
3.169582088726115,0.7311206318798938,1.4871154628089538
3.22862820253673,0.7202815131080852,1.4871154628089538
3.28877428582551,0.7093848718584437,1.4871154628089538
3.350040829913133,0.6984403220267077,1.4871154628089538
3.4124487078528896,0.6874572819042256,1.4871154628089538
3.4760191815419774,0.6764449639821871,1.4871154628089538
3.54077390896527,0.66541236557364,1.4871154628089538
3.606734951574028,0.6543682602485266,1.4871154628089538
3.673924781802074,0.6433211900742958,1.4871154628089538
3.742366290721981,0.6322794586521883,1.4871154628089538
3.812082795843888,0.6212511249369308,1.4871154628089538
3.883098049059605,0.6102439978254265,1.4871154628089538
3.9554362447347016,0.5992656314980024,1.4871154628089538
4.029122027951348,0.5883233214939642,1.4871154628089538
4.104180502904709,0.5774241015015096,1.4871154628089538
4.1806372414557575,0.5665747408405688,1.4871154628089538
4.258518291843415,0.555781742615782,1.4871154628089538
4.337850187558989,0.5450513425156568,1.4871154628089538
4.418659956385941,0.5343895082329159,1.4871154628089538
4.5009751296080465,0.5238019394801803,1.4871154628089538
4.584823751389096,0.5132940685744182,1.4871154628089538
4.67023438832733,0.502871061563007,1.4871154628089538
4.757236139187885,0.4925378198638199,1.4871154628089538
4.845858644816491,0.4822989823914573,1.4871154628089538
4.936132098237912,0.47215892814153965,1.4871154628089538
5.028087254942475,0.4621217792049454,1.4871154628089538
5.121755443364236,0.45219140418391374,1.4871154628089538
5.217168575554344,0.442371421982101,1.4871154628089538
5.314359158053236,0.43266520594092883,1.4871154628089538
5.413360302965375,0.42307588829491927,1.4871154628089538
5.514205739240296,0.41360636491913816,1.4871154628089538
5.616929824163804,0.4042593003423818,1.4871154628089538
5.721567555063246,0.39503713300031884,1.4871154628089538
5.82815458123084,0.3859420807034452,1.4871154628089538
5.93672721606912,0.3769761462954018,1.4871154628089538
6.0473224494626425,0.3681411234779639,1.4871154628089538
6.1599779603801625,0.3594386027797855,1.4871154628089538
6.274732129711575,0.35086997764683003,1.4871154628089538
6.391624053343999,0.3424364506332559,1.4871154628089538
6.5106935554814545,0.3341390396724283,1.4871154628089538
6.6319812022126685,0.3259785844086182,1.4871154628089538
6.75552831533164,0.3179557525708742,1.4871154628089538
6.881376986415663,0.31007104637147986,1.4871154628089538
