tri_side_nm,wavelength_nm,reflectance_R,transmittance_T,R_plus_T,mos2_F2_volume_proxy,mos2_F4_volume_proxy,mos2_max_E_enhancement,mos2_F4_norm_to_min,mos2_F4_norm_to_median,mos2_log10_F4_norm_to_min
370.0,812.0,0.7407672583706822,0.25923274162945265,1.000000000000135,4915196429086538.0,4.735263807492827e+31,188164299.00870985,5.847396537724235,0.38737653412472656,0.7669625462583665
370.0,814.0,0.7305828902622402,0.26941710973790695,1.0000000000001472,4274280784719961.5,3.614599056219967e+31,182806514.0756485,4.46353041052485,0.2956985949617802,0.6496784980161515
370.0,816.0,0.7324468220638471,0.26755317793606914,0.9999999999999163,3812857508183745.5,2.872114295550915e+31,180796833.23937336,3.5466643191406058,0.23495833107758263,0.5498200857812978
370.0,818.0,0.7617714812701547,0.23822851872937933,0.999999999999534,4420216592494012.5,3.2127607454298706e+31,188372331.92746973,3.967315618115415,0.2628255094398944,0.5984967519622897
370.0,820.0,0.8665879376540659,0.1334120623461026,1.0000000000001685,6548011304677724.0,6.400202477789897e+31,203826974.9308172,7.9033657533808706,0.5235797527520315,0.8978120807623895
370.0,822.0,0.8726696426047376,0.12733035739444498,0.9999999999991825,1.7082636073318582e+16,4.755841533375984e+32,307291648.00846744,58.72807185995407,3.8905993096529388,1.7688457424685584
370.0,824.0,0.5665006059529535,0.43349939404687565,0.9999999999998291,1.034684593086415e+16,1.630076680725769e+32,271937744.40565366,20.129194753665924,1.3335127262348274,1.3038264017622594
370.0,826.0,0.7927741458155605,0.20722585418544198,1.0000000000010025,9473397780476622.0,1.557598010342327e+32,411199650.1538171,19.23418331715762,1.274220282830345,1.2840737509037299
370.0,828.0,0.1404117372139217,0.8595882627802496,0.9999999999941713,2.129821483455437e+16,7.47746467861774e+32,514437186.62026227,92.33635727648077,6.117070703979761,1.965372737380719
370.0,830.0,0.24648436098736046,0.7535156390113127,0.9999999999986732,1.3809757525612708e+16,2.9308540882974877e+32,378728813.5168746,36.191998471906906,2.3976364251416333,1.5586125649086455
370.0,832.0,0.6377116345967607,0.3622883654178967,1.0000000000146574,2.3921003811197896e+16,9.833120117862665e+32,509776572.6569595,121.42544717621578,8.044155818441235,2.084309711534041
370.0,834.0,0.6580565513496468,0.3419434486492553,0.9999999999989021,1.294214715189659e+16,2.5435336959080085e+32,245887793.1073506,31.40912678086298,2.080782206877696,1.4970558625518229
370.0,836.0,0.2370688366943858,0.7629311632835464,0.9999999999779322,6.226309238722685e+16,5.506697282024025e+33,600113415.8848472,680.0010290926439,45.048499815556475,2.8325095699546456
370.0,838.0,0.536225999092735,0.4637740009077292,1.0000000000004643,1.2926960463480506e+16,2.4165583502200984e+32,256068310.0687314,29.841156701610014,1.976907805510574,1.474815653230601
370.0,840.0,0.18057259076146445,0.8194274092404514,1.0000000000019158,8.047362273794035e+16,9.210092767139633e+33,630519979.9664744,1137.319202226367,75.34477402201563,3.0558823717325305
370.0,842.0,0.9864332011697478,0.013566798825244638,0.9999999999949923,1.3678455742975794e+17,2.4577909414706726e+34,885348385.7190022,3035.032223308156,201.0638847625598,3.482163306393362
370.0,844.0,0.6764289897608499,0.3235710102402623,1.0000000000011122,1.2628887140296402e+16,2.290509833505966e+32,279732326.8662898,28.284631679597055,1.873791612788597,1.451550527762302
370.0,846.0,0.7806611435226415,0.21933885647378185,0.9999999999964233,3.2654776268453056e+16,1.4623842249310693e+33,344673370.64704144,180.58424622834337,11.963289811141749,2.256679860736503
370.0,848.0,0.6304369596969716,0.36956304030309867,1.0000000000000702,7881049476580241.0,9.206178835182621e+31,164175108.91535875,11.368358857079059,0.7531275541739411,1.055697774207714
370.0,850.0,0.5718226700047175,0.4281773299951896,0.9999999999999072,4430099190042758.5,3.1973456839029254e+31,131208154.34015597,3.9482801470063214,0.2615644533825363,0.5964079601025886
374.0,810.0,0.7746990637994264,0.22530093620147923,1.0000000000009057,2.059319933361324e+16,6.96005585456426e+32,585672624.9712961,85.94707319568488,5.693795369941909,1.9342310919991494
374.0,812.0,0.708156334054584,0.29184366594635913,1.0000000000009432,6563618900499975.0,6.50146642322127e+31,311726616.6326547,8.028412734496209,0.531863826841194,0.9046296911331618
374.0,814.0,0.7253007043050542,0.27469929569596974,1.000000000001024,3.7977013094572056e+16,2.3537826036858773e+33,582314203.8621817,290.65962968250494,19.25553008590834,2.4633847158996525
374.0,816.0,0.7104325270363836,0.28956747296349733,0.999999999999881,6739515037235607.0,7.859253739245668e+31,193447555.26374394,9.705092466283038,0.6429399919595497,0.9869996775301706
374.0,818.0,0.7035995025571847,0.29640049744319313,1.000000000000378,6593118678984435.0,7.202539657104273e+31,229128336.79492885,8.894141312070252,0.5892163483795885,0.9491040253338283
374.0,820.0,0.862348400422664,0.13765159958134096,1.000000000004005,3.96123710444596e+16,2.4891713846204507e+33,466325082.70018953,307.3782734807835,20.363101677480884,2.487673166869411
374.0,822.0,0.8951896515322807,0.10481034846773944,1.0000000000000202,7931214475680805.0,9.666531065986215e+31,173854143.1651552,11.93683025592174,0.7907874732185998,1.076889018156855
374.0,824.0,0.875097759199082,0.12490224080155558,1.0000000000006375,2.1662068653518628e+16,7.571999627820056e+32,351947387.21604013,93.50373328156176,6.194406671867555,1.9708289510994044
